math score,reading score,writing score,math_score_scaled,reading_score_scaled,writing_score_scaled,gender_female,gender_male,race/ethnicity_group A,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,lunch_free/reduced,lunch_standard,test preparation course_completed,test preparation course_none,parental_education_level,avg_reading_writing,avg_reading_writing_scaled,prep_education_interaction,math score_outlier,reading score_outlier,writing score_outlier
61,56,55,0.61,0.4698795180722892,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,55.5,0.48554913294797686,0,False,False,False
47,59,50,0.47000000000000003,0.5060240963855422,0.4444444444444445,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,54.5,0.47398843930635837,0,False,False,False
73,66,66,0.73,0.5903614457831325,0.6222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,66.0,0.6069364161849711,0,False,False,False
50,48,53,0.5,0.37349397590361455,0.4777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,50.5,0.4277456647398844,2,False,False,False
75,68,64,0.75,0.6144578313253013,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,66.0,0.6069364161849711,0,False,False,False
75,66,73,0.75,0.5903614457831325,0.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,69.5,0.6473988439306358,0,False,False,False
70,56,51,0.7000000000000001,0.4698795180722892,0.45555555555555555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,53.5,0.4624277456647399,0,False,False,False
89,88,82,0.89,0.855421686746988,0.7999999999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,85.0,0.8265895953757225,0,False,False,False
67,81,79,0.67,0.7710843373493976,0.7666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,80.0,0.7687861271676301,2,False,False,False
78,81,80,0.78,0.7710843373493976,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,80.5,0.7745664739884393,0,False,False,False
59,73,69,0.59,0.674698795180723,0.6555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,71.0,0.6647398843930635,0,False,False,False
73,83,76,0.73,0.7951807228915663,0.7333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,79.5,0.7630057803468208,0,False,False,False
79,82,73,0.79,0.783132530120482,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,77.5,0.7398843930635838,0,False,False,False
67,74,77,0.67,0.6867469879518073,0.7444444444444445,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,75.5,0.7167630057803468,0,False,False,False
69,66,60,0.6900000000000001,0.5903614457831325,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,63.0,0.5722543352601156,0,False,False,False
86,81,80,0.86,0.7710843373493976,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,80.5,0.7745664739884393,1,False,False,False
47,46,42,0.47000000000000003,0.3493975903614458,0.35555555555555557,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,44.0,0.35260115606936415,0,False,False,False
81,73,72,0.81,0.674698795180723,0.6888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,72.5,0.6820809248554913,0,False,False,False
64,85,85,0.64,0.819277108433735,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,85.0,0.8265895953757225,2,False,False,False
100,92,97,1.0,0.9036144578313253,0.9666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,94.5,0.9364161849710982,0,False,False,False
65,77,74,0.65,0.7228915662650603,0.7111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,75.5,0.7167630057803468,0,False,False,False
65,58,49,0.65,0.49397590361445787,0.4333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,53.5,0.4624277456647399,0,False,False,False
53,61,62,0.53,0.5301204819277109,0.5777777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,61.5,0.5549132947976878,0,False,False,False
37,56,47,0.37,0.4698795180722892,0.41111111111111115,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,51.5,0.4393063583815029,0,False,False,False
79,89,89,0.79,0.8674698795180723,0.8777777777777778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,89.0,0.8728323699421966,0,False,False,False
53,54,48,0.53,0.4457831325301205,0.4222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,51.0,0.4335260115606936,0,False,False,False
100,100,100,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4,100.0,0.9999999999999999,0,False,False,False
72,65,68,0.72,0.5783132530120483,0.6444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,66.5,0.6127167630057804,1,False,False,False
53,58,55,0.53,0.49397590361445787,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4,56.5,0.49710982658959535,0,False,False,False
54,54,45,0.54,0.4457831325301205,0.3888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,49.5,0.4161849710982659,0,False,False,False
71,70,76,0.71,0.6385542168674699,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,73.0,0.6878612716763005,0,False,False,False
77,90,91,0.77,0.8795180722891568,0.8999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,90.5,0.8901734104046243,0,False,False,False
75,58,62,0.75,0.49397590361445787,0.5777777777777777,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4,60.0,0.5375722543352601,4,False,False,False
84,87,91,0.84,0.8433734939759038,0.8999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,89.0,0.8728323699421966,0,False,False,False
26,31,38,0.26,0.16867469879518074,0.3111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,34.5,0.2427745664739884,0,True,False,False
72,67,65,0.72,0.6024096385542169,0.611111111111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,66.0,0.6069364161849711,1,False,False,False
77,88,85,0.77,0.855421686746988,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,86.5,0.8439306358381503,1,False,False,False
91,74,76,0.91,0.6867469879518073,0.7333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,75.0,0.7109826589595376,0,False,False,False
83,85,90,0.8300000000000001,0.819277108433735,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,87.5,0.8554913294797687,3,False,False,False
63,69,74,0.63,0.6265060240963856,0.7111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,71.5,0.6705202312138728,0,False,False,False
68,86,84,0.68,0.8313253012048193,0.8222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,85.0,0.8265895953757225,3,False,False,False
59,67,61,0.59,0.6024096385542169,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,64.0,0.5838150289017341,0,False,False,False
90,90,91,0.9,0.8795180722891568,0.8999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,90.5,0.8901734104046243,3,False,False,False
71,76,83,0.71,0.710843373493976,0.8111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4,79.5,0.7630057803468208,4,False,False,False
76,62,66,0.76,0.5421686746987953,0.6222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,64.0,0.5838150289017341,4,False,False,False
80,68,72,0.8,0.6144578313253013,0.6888888888888889,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,70.0,0.653179190751445,0,False,False,False
55,64,70,0.55,0.5662650602409639,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,67.0,0.6184971098265896,0,False,False,False
76,71,67,0.76,0.6506024096385543,0.6333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,69.0,0.6416184971098265,0,False,False,False
73,71,68,0.73,0.6506024096385543,0.6444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,69.5,0.6473988439306358,1,False,False,False
52,59,56,0.52,0.5060240963855422,0.5111111111111111,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,57.5,0.5086705202312138,0,False,False,False
68,68,61,0.68,0.6144578313253013,0.5666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,64.5,0.5895953757225434,0,False,False,False
59,52,46,0.59,0.42168674698795183,0.4000000000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,49.0,0.4104046242774566,0,False,False,False
49,52,54,0.49,0.42168674698795183,0.4888888888888889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,53.0,0.4566473988439306,0,False,False,False
70,74,71,0.7000000000000001,0.6867469879518073,0.6777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,72.5,0.6820809248554913,0,False,False,False
61,47,56,0.61,0.3614457831325302,0.5111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,51.5,0.4393063583815029,0,False,False,False
60,75,74,0.6,0.6987951807228916,0.7111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,74.5,0.7052023121387283,0,False,False,False
64,53,57,0.64,0.4337349397590362,0.5222222222222221,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,55.0,0.47976878612716767,0,False,False,False
79,82,82,0.79,0.783132530120482,0.7999999999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,82.0,0.791907514450867,3,False,False,False
65,85,76,0.65,0.819277108433735,0.7333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,80.5,0.7745664739884393,0,False,False,False
64,64,70,0.64,0.5662650602409639,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,67.0,0.6184971098265896,0,False,False,False
83,83,90,0.8300000000000001,0.7951807228915663,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,86.5,0.8439306358381503,0,False,False,False
81,88,90,0.81,0.855421686746988,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,89.0,0.8728323699421966,0,False,False,False
54,64,68,0.54,0.5662650602409639,0.6444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,66.0,0.6069364161849711,0,False,False,False
68,64,66,0.68,0.5662650602409639,0.6222222222222222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,65.0,0.5953757225433526,1,False,False,False
54,48,52,0.54,0.37349397590361455,0.46666666666666673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,50.0,0.4219653179190751,0,False,False,False
59,78,76,0.59,0.7349397590361446,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,77.0,0.7341040462427746,2,False,False,False
66,69,68,0.66,0.6265060240963856,0.6444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,68.5,0.6358381502890174,0,False,False,False
76,71,72,0.76,0.6506024096385543,0.6888888888888889,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,71.5,0.6705202312138728,0,False,False,False
74,79,82,0.74,0.746987951807229,0.7999999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,80.5,0.7745664739884393,0,False,False,False
94,87,92,0.9400000000000001,0.8433734939759038,0.9111111111111112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,89.5,0.8786127167630057,3,False,False,False
63,61,54,0.63,0.5301204819277109,0.4888888888888889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,57.5,0.5086705202312138,0,False,False,False
95,89,92,0.9500000000000001,0.8674698795180723,0.9111111111111112,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,90.5,0.8901734104046243,3,False,False,False
40,59,54,0.4,0.5060240963855422,0.4888888888888889,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5,56.5,0.49710982658959535,0,False,False,False
82,82,80,0.8200000000000001,0.783132530120482,0.7777777777777778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,81.0,0.7803468208092486,0,False,False,False
68,70,66,0.68,0.6385542168674699,0.6222222222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,68.0,0.630057803468208,0,False,False,False
55,59,54,0.55,0.5060240963855422,0.4888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,56.5,0.49710982658959535,0,False,False,False
79,78,77,0.79,0.7349397590361446,0.7444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5,77.5,0.7398843930635838,0,False,False,False
86,92,87,0.86,0.9036144578313253,0.8555555555555555,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4,89.5,0.8786127167630057,0,False,False,False
76,71,73,0.76,0.6506024096385543,0.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,72.0,0.676300578034682,0,False,False,False
64,50,43,0.64,0.3975903614457832,0.3666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,46.5,0.38150289017341044,0,False,False,False
62,49,52,0.62,0.3855421686746988,0.46666666666666673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,50.5,0.4277456647398844,0,False,False,False
54,61,62,0.54,0.5301204819277109,0.5777777777777777,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,61.5,0.5549132947976878,0,False,False,False
77,97,94,0.77,0.9638554216867471,0.9333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,95.5,0.9479768786127166,5,False,False,False
76,87,85,0.76,0.8433734939759038,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,86.0,0.838150289017341,0,False,False,False
74,89,84,0.74,0.8674698795180723,0.8222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,86.5,0.8439306358381503,0,False,False,False
66,74,73,0.66,0.6867469879518073,0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,73.5,0.6936416184971098,2,False,False,False
66,78,78,0.66,0.7349397590361446,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,78.0,0.7456647398843931,0,False,False,False
67,78,79,0.67,0.7349397590361446,0.7666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,78.5,0.7514450867052023,1,False,False,False
71,49,52,0.71,0.3855421686746988,0.46666666666666673,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,50.5,0.4277456647398844,0,False,False,False
91,86,84,0.91,0.8313253012048193,0.8222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,85.0,0.8265895953757225,0,False,False,False
69,58,57,0.6900000000000001,0.49397590361445787,0.5222222222222221,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4,57.5,0.5086705202312138,0,False,False,False
54,59,50,0.54,0.5060240963855422,0.4444444444444445,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5,54.5,0.47398843930635837,0,False,False,False
53,52,49,0.53,0.42168674698795183,0.4333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,50.5,0.4277456647398844,1,False,False,False
68,60,59,0.68,0.5180722891566265,0.5444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,59.5,0.5317919075144508,0,False,False,False
56,61,60,0.56,0.5301204819277109,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,60.5,0.5433526011560693,0,False,False,False
36,53,43,0.36,0.4337349397590362,0.3666666666666667,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,48.0,0.3988439306358381,0,False,False,False
29,41,47,0.29,0.28915662650602414,0.41111111111111115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,44.0,0.35260115606936415,0,False,False,False
62,74,70,0.62,0.6867469879518073,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,72.0,0.676300578034682,0,False,False,False
68,67,73,0.68,0.6024096385542169,0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,70.0,0.653179190751445,3,False,False,False
47,54,53,0.47000000000000003,0.4457831325301205,0.4777777777777778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,53.5,0.4624277456647399,0,False,False,False
62,61,58,0.62,0.5301204819277109,0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,59.5,0.5317919075144508,3,False,False,False
79,88,94,0.79,0.855421686746988,0.9333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,91.0,0.8959537572254336,3,False,False,False
73,69,68,0.73,0.6265060240963856,0.6444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,68.5,0.6358381502890174,1,False,False,False
66,83,83,0.66,0.7951807228915663,0.8111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,83.0,0.8034682080924855,4,False,False,False
51,60,58,0.51,0.5180722891566265,0.5333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,59.0,0.5260115606936416,3,False,False,False
51,66,62,0.51,0.5903614457831325,0.5777777777777777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,64.0,0.5838150289017341,0,False,False,False
85,66,71,0.85,0.5903614457831325,0.6777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,68.5,0.6358381502890174,4,False,False,False
97,92,86,0.97,0.9036144578313253,0.8444444444444444,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,89.0,0.8728323699421966,3,False,False,False
75,69,68,0.75,0.6265060240963856,0.6444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,68.5,0.6358381502890174,1,False,False,False
79,82,80,0.79,0.783132530120482,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,81.0,0.7803468208092486,3,False,False,False
81,77,79,0.81,0.7228915662650603,0.7666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,78.0,0.7456647398843931,0,False,False,False
82,95,89,0.8200000000000001,0.9397590361445783,0.8777777777777778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,92.0,0.907514450867052,0,False,False,False
64,63,66,0.64,0.5542168674698795,0.6222222222222222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5,64.5,0.5895953757225434,0,False,False,False
78,83,80,0.78,0.7951807228915663,0.7777777777777778,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,81.5,0.7861271676300577,0,False,False,False
92,100,97,0.92,1.0,0.9666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,98.5,0.9826589595375722,0,False,False,False
72,67,64,0.72,0.6024096385542169,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,65.5,0.6011560693641619,1,False,False,False
62,67,64,0.62,0.6024096385542169,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,65.5,0.6011560693641619,0,False,False,False
79,72,69,0.79,0.6626506024096386,0.6555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5,70.5,0.6589595375722543,0,False,False,False
79,76,65,0.79,0.710843373493976,0.611111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,70.5,0.6589595375722543,0,False,False,False
87,90,88,0.87,0.8795180722891568,0.8666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,89.0,0.8728323699421966,4,False,False,False
40,48,50,0.4,0.37349397590361455,0.4444444444444445,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,49.0,0.4104046242774566,0,False,False,False
77,62,64,0.77,0.5421686746987953,0.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,63.0,0.5722543352601156,0,False,False,False
53,45,40,0.53,0.33734939759036153,0.33333333333333337,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3,42.5,0.33526011560693636,0,False,False,False
32,39,33,0.32,0.2650602409638554,0.2555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,36.0,0.2601156069364161,0,False,False,False
55,72,79,0.55,0.6626506024096386,0.7666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,75.5,0.7167630057803468,3,False,False,False
61,67,66,0.61,0.6024096385542169,0.6222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5,66.5,0.6127167630057804,0,False,False,False
53,70,70,0.53,0.6385542168674699,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3,70.0,0.653179190751445,0,False,False,False
73,66,62,0.73,0.5903614457831325,0.5777777777777777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,64.0,0.5838150289017341,0,False,False,False
74,75,79,0.74,0.6987951807228916,0.7666666666666666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,77.0,0.7341040462427746,2,False,False,False
63,74,74,0.63,0.6867469879518073,0.7111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,74.0,0.699421965317919,0,False,False,False
96,90,92,0.96,0.8795180722891568,0.9111111111111112,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,91.0,0.8959537572254336,4,False,False,False
63,80,80,0.63,0.7590361445783133,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,80.0,0.7687861271676301,2,False,False,False
48,51,46,0.48,0.40963855421686746,0.4000000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,48.5,0.4046242774566474,0,False,False,False
48,43,45,0.48,0.3132530120481928,0.3888888888888889,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,44.0,0.35260115606936415,0,False,False,False
92,100,100,0.92,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4,100.0,0.9999999999999999,4,False,False,False
61,71,78,0.61,0.6506024096385543,0.7555555555555555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5,74.5,0.7052023121387283,5,False,False,False
63,48,47,0.63,0.37349397590361455,0.41111111111111115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,47.5,0.3930635838150289,0,False,False,False
68,68,67,0.68,0.6144578313253013,0.6333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,67.5,0.6242774566473989,0,False,False,False
71,75,70,0.71,0.6987951807228916,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,72.5,0.6820809248554913,2,False,False,False
91,96,92,0.91,0.9518072289156628,0.9111111111111112,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,94.0,0.9306358381502889,0,False,False,False
53,62,56,0.53,0.5421686746987953,0.5111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,59.0,0.5260115606936416,0,False,False,False
50,66,64,0.5,0.5903614457831325,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,65.0,0.5953757225433526,1,False,False,False
74,81,71,0.74,0.7710843373493976,0.6777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,76.0,0.7225433526011561,0,False,False,False
40,55,53,0.4,0.45783132530120485,0.4777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,54.0,0.4682080924855492,3,False,False,False
61,51,52,0.61,0.40963855421686746,0.46666666666666673,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,51.5,0.4393063583815029,2,False,False,False
